geografie,geslacht,migratieachtergrond,huishouden,bins,uitkomst,N,mean,parents_income,opleiding_ouders,type,uitkomst_NL
Altena,Total,Total,Total,Total,c00_infant_mortality,4614,0.650195058517555,88.4115754296761,Total,1,Zuigelingensterfte
Altena,Total,Total,Two Parents,Total,c00_infant_mortality,4522,0.663423264042459,89.0541751680928,Total,1,Zuigelingensterfte
Altena,Total,No Migration Background,Total,Total,c00_infant_mortality,4236,0.637393767705382,89.6497910569731,Total,1,Zuigelingensterfte
Altena,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,4176,0.646551724137931,89.9671932162785,Total,1,Zuigelingensterfte
Altena,Men,Total,Total,Total,c00_infant_mortality,2399,0.70862859524802,88.5359139372982,Total,1,Zuigelingensterfte
Altena,Men,Total,Two Parents,Total,c00_infant_mortality,2350,0.723404255319149,89.2569324968435,Total,1,Zuigelingensterfte
Altena,Men,No Migration Background,Total,Total,c00_infant_mortality,2199,0.682128240109141,89.7910475180983,Total,1,Zuigelingensterfte
Altena,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,2166,0.692520775623269,90.1433396035226,Total,1,Zuigelingensterfte
Altena,Women,Total,Total,Total,c00_infant_mortality,2215,0.586907449209932,88.2769081250326,Total,1,Zuigelingensterfte
Altena,Women,Total,Two Parents,Total,c00_infant_mortality,2172,0.598526703499079,88.8348014468385,Total,1,Zuigelingensterfte
Altena,Women,No Migration Background,Total,Total,c00_infant_mortality,2037,0.589101620029455,89.4973006504859,Total,1,Zuigelingensterfte
Altena,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,2010,0.597014925373134,89.7773757661438,Total,1,Zuigelingensterfte
West Betuwe,Total,Total,Total,Total,c00_infant_mortality,4286,0.373308446103593,91.8439299377847,Total,1,Zuigelingensterfte
West Betuwe,Total,Total,Two Parents,Total,c00_infant_mortality,4175,0.383233532934132,92.7202103041433,Total,1,Zuigelingensterfte
West Betuwe,Total,No Migration Background,Total,Total,c00_infant_mortality,3777,0.39714058776807,92.842610918516,Total,1,Zuigelingensterfte
West Betuwe,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,3706,0.404749055585537,93.3265134806847,Total,1,Zuigelingensterfte
Vijfheerenlanden,Total,Total,Total,Total,c00_infant_mortality,4913,0.610624872786485,85.3081266218319,Total,1,Zuigelingensterfte
Vijfheerenlanden,Total,Total,Two Parents,Total,c00_infant_mortality,4672,0.620719178082192,87.2163042699205,Total,1,Zuigelingensterfte
Vijfheerenlanden,Total,No Migration Background,Total,Total,c00_infant_mortality,3827,0.548732688790175,89.4954506967379,Total,1,Zuigelingensterfte
Vijfheerenlanden,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,3697,0.56802813091696,90.756886193671,Total,1,Zuigelingensterfte
Vijfheerenlanden,Men,Total,Total,Total,c00_infant_mortality,2539,0.669554942890902,85.0144941239092,Total,1,Zuigelingensterfte
Vijfheerenlanden,Men,Total,Two Parents,Total,c00_infant_mortality,2404,0.707154742096506,87.1585343499145,Total,1,Zuigelingensterfte
Vijfheerenlanden,Men,No Migration Background,Total,Total,c00_infant_mortality,1982,0.65590312815338,89.3949677662806,Total,1,Zuigelingensterfte
Vijfheerenlanden,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,1910,0.680628272251309,90.8289640948535,Total,1,Zuigelingensterfte
Vijfheerenlanden,Women,Total,Total,Total,c00_infant_mortality,2374,0.54759898904802,85.622167444168,Total,1,Zuigelingensterfte
Vijfheerenlanden,Women,Total,Two Parents,Total,c00_infant_mortality,2268,0.529100529100529,87.2775383473872,Total,1,Zuigelingensterfte
Hoeksche Waard,Total,Total,Total,Total,c00_infant_mortality,6835,0.424286759326993,94.5513253953361,Total,1,Zuigelingensterfte
Hoeksche Waard,Total,Total,Two Parents,Total,c00_infant_mortality,6615,0.438397581254724,96.0199742200295,Total,1,Zuigelingensterfte
Hoeksche Waard,Total,No Migration Background,Total,Total,c00_infant_mortality,5948,0.35305985205111,95.6395407795317,Total,1,Zuigelingensterfte
Hoeksche Waard,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,5823,0.360638845955693,96.3607064583785,Total,1,Zuigelingensterfte
Hoeksche Waard,Men,Total,Total,Total,c00_infant_mortality,3519,0.454674623472577,93.6592650526504,Total,1,Zuigelingensterfte
Hoeksche Waard,Men,Total,Two Parents,Total,c00_infant_mortality,3407,0.469621367772234,95.0197377926065,Total,1,Zuigelingensterfte
Hoeksche Waard,Women,Total,Total,Total,c00_infant_mortality,3316,0.392038600723764,95.4979961872273,Total,1,Zuigelingensterfte
Hoeksche Waard,Women,Total,Two Parents,Total,c00_infant_mortality,3208,0.405236907730673,97.08225773257,Total,1,Zuigelingensterfte
Hoeksche Waard,Women,No Migration Background,Total,Total,c00_infant_mortality,2895,0.414507772020725,96.3663283402078,Total,1,Zuigelingensterfte
Hoeksche Waard,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,2837,0.422982023264011,97.0850743223028,Total,1,Zuigelingensterfte
Het Hogeland,Total,Total,Total,Total,c00_infant_mortality,3896,0.66735112936345,71.9903718576509,Total,1,Zuigelingensterfte
Het Hogeland,Total,Total,Two Parents,Total,c00_infant_mortality,3715,0.699865410497981,73.5644864182309,Total,1,Zuigelingensterfte
Het Hogeland,Total,No Migration Background,Total,Total,c00_infant_mortality,3484,0.746268656716418,72.7620552891693,Total,1,Zuigelingensterfte
Het Hogeland,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,3356,0.774731823599523,73.9793839445524,Total,1,Zuigelingensterfte
Het Hogeland,Men,Total,Total,Total,c00_infant_mortality,1982,0.554994954591322,71.8431773971999,Total,1,Zuigelingensterfte
Het Hogeland,Men,Total,Two Parents,Total,c00_infant_mortality,1889,0.582318687136051,73.5285543299549,Total,1,Zuigelingensterfte
Het Hogeland,Men,No Migration Background,Total,Total,c00_infant_mortality,1772,0.620767494356659,72.5601846301109,Total,1,Zuigelingensterfte
Het Hogeland,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,1714,0.641773628938156,73.792119697181107,Total,1,Zuigelingensterfte
Het Hogeland,Women,Total,Total,Total,c00_infant_mortality,1914,0.783699059561128,72.1427957973656,Total,1,Zuigelingensterfte
Het Hogeland,Women,Total,Two Parents,Total,c00_infant_mortality,1826,0.821467688937568,73.6016582225865,Total,1,Zuigelingensterfte
Het Hogeland,Women,No Migration Background,Total,Total,c00_infant_mortality,1712,0.876168224299065,72.971000854503,Total,1,Zuigelingensterfte
Het Hogeland,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,1642,0.913520097442144,74.174859535292,Total,1,Zuigelingensterfte
Westerkwartier,Total,Total,Total,Total,c00_infant_mortality,5175,0.734299516908213,77.1371947197731,Total,1,Zuigelingensterfte
Westerkwartier,Total,Total,Two Parents,Total,c00_infant_mortality,4988,0.681635926222935,78.4154120982432,Total,1,Zuigelingensterfte
Westerkwartier,Total,No Migration Background,Total,Total,c00_infant_mortality,4674,0.813008130081301,78.2497733411503,Total,1,Zuigelingensterfte
Westerkwartier,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,4541,0.748733759083902,79.169690670562,Total,1,Zuigelingensterfte
Westerkwartier,Men,Total,Total,Total,c00_infant_mortality,2610,0.804597701149425,76.5456137804985,Total,1,Zuigelingensterfte
Westerkwartier,Men,Total,Two Parents,Total,c00_infant_mortality,2521,0.714002380007933,77.8244341281943,Total,1,Zuigelingensterfte
Westerkwartier,Men,No Migration Background,Total,Total,c00_infant_mortality,2360,0.889830508474576,77.5713934211009,Total,1,Zuigelingensterfte
Westerkwartier,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,2298,0.783289817232376,78.4205053474385,Total,1,Zuigelingensterfte
Westerkwartier,Women,Total,Total,Total,c00_infant_mortality,2565,0.662768031189084,77.7391542720175,Total,1,Zuigelingensterfte
Westerkwartier,Women,Total,Two Parents,Total,c00_infant_mortality,2467,0.648561005269558,79.0193259460313,Total,1,Zuigelingensterfte
Westerkwartier,Women,No Migration Background,Total,Total,c00_infant_mortality,2314,0.734658599827139,78.9416387738715,Total,1,Zuigelingensterfte
Westerkwartier,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,2243,0.713330361123495,79.9372465655856,Total,1,Zuigelingensterfte
Noardeast-Fryslân,Total,Total,Total,Total,c00_infant_mortality,4379,0.753596711577986,69.6987078515948,Total,1,Zuigelingensterfte
Noardeast-Fryslân,Total,Total,Two Parents,Total,c00_infant_mortality,4212,0.688509021842355,70.7207080027581,Total,1,Zuigelingensterfte
Noardeast-Fryslân,Total,No Migration Background,Total,Total,c00_infant_mortality,4005,0.749063670411985,70.4163148954147,Total,1,Zuigelingensterfte
Noardeast-Fryslân,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,3886,0.720535254760679,71.0537762278607,Total,1,Zuigelingensterfte
Noardeast-Fryslân,Men,Total,Total,Total,c00_infant_mortality,2179,0.917852225791648,69.3111074230347,Total,1,Zuigelingensterfte
Noardeast-Fryslân,Men,Total,Two Parents,Total,c00_infant_mortality,2091,0.860832137733142,70.4485182826606,Total,1,Zuigelingensterfte
Noardeast-Fryslân,Men,No Migration Background,Total,Total,c00_infant_mortality,1981,0.858152448258455,70.2853595053257,Total,1,Zuigelingensterfte
Noardeast-Fryslân,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,1918,0.886339937434828,71.0399848010453,Total,1,Zuigelingensterfte
Noardeast-Fryslân,Women,Total,Total,Total,c00_infant_mortality,2200,0.590909090909091,70.0826084578822,Total,1,Zuigelingensterfte
Noardeast-Fryslân,Women,Total,Two Parents,Total,c00_infant_mortality,2121,0.518623290900519,70.989047797536,Total,1,Zuigelingensterfte
Noardeast-Fryslân,Women,No Migration Background,Total,Total,c00_infant_mortality,2024,0.642292490118577,70.544488130477,Total,1,Zuigelingensterfte
Noardeast-Fryslân,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,1968,0.558943089430894,71.0672172627346,Total,1,Zuigelingensterfte
Molenlanden,Total,Total,Total,Total,c00_infant_mortality,4022,0.69617105917454,89.187028586935,Total,1,Zuigelingensterfte
Molenlanden,Total,Total,Two Parents,Total,c00_infant_mortality,3925,0.713375796178344,90.0793752051212,Total,1,Zuigelingensterfte
Molenlanden,Total,No Migration Background,Total,Total,c00_infant_mortality,3675,0.761904761904762,90.7632608003731,Total,1,Zuigelingensterfte
Molenlanden,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,3609,0.775838182321973,91.3113977056555,Total,1,Zuigelingensterfte
Molenlanden,Men,Total,Total,Total,c00_infant_mortality,2118,0.708215297450425,88.5106962661198,Total,1,Zuigelingensterfte
Molenlanden,Men,Total,Two Parents,Total,c00_infant_mortality,2061,0.727802037845706,89.3850312951894,Total,1,Zuigelingensterfte
Molenlanden,Men,No Migration Background,Total,Total,c00_infant_mortality,1923,0.78003120124805,90.0886205581846,Total,1,Zuigelingensterfte
Molenlanden,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,1882,0.797024442082891,90.6334846721275,Total,1,Zuigelingensterfte
Molenlanden,Women,Total,Total,Total,c00_infant_mortality,1904,0.682773109243697,89.939377250531,Total,1,Zuigelingensterfte
Molenlanden,Women,Total,Two Parents,Total,c00_infant_mortality,1864,0.697424892703863,90.8471020282806,Total,1,Zuigelingensterfte
Molenlanden,Women,No Migration Background,Total,Total,c00_infant_mortality,1752,0.742009132420091,91.5037477785287,Total,1,Zuigelingensterfte
Molenlanden,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,1727,0.752750434279097,92.050154120884,Total,1,Zuigelingensterfte
Eemsdelta,Total,Total,Total,Total,c00_infant_mortality,3634,0.880572372041827,66.0891998702486,Total,1,Zuigelingensterfte
Eemsdelta,Total,Total,Two Parents,Total,c00_infant_mortality,3304,0.87772397094431,69.1363181915607,Total,1,Zuigelingensterfte
Eemsdelta,Total,No Migration Background,Total,Total,c00_infant_mortality,2850,0.807017543859649,69.7427182633576,Total,1,Zuigelingensterfte
Eemsdelta,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,2703,0.850906400295967,71.4668712480077,Total,1,Zuigelingensterfte
Eemsdelta,Men,Total,Total,Total,c00_infant_mortality,1843,0.813890396093326,64.7430288339036,Total,1,Zuigelingensterfte
Eemsdelta,Men,Total,Two Parents,Total,c00_infant_mortality,1660,0.72289156626506,68.1364205472159,Total,1,Zuigelingensterfte
Eemsdelta,Women,Total,Total,Total,c00_infant_mortality,1791,0.949190396426577,67.4744557161357,Total,1,Zuigelingensterfte
Eemsdelta,Women,Total,Two Parents,Total,c00_infant_mortality,1644,1.03406326034063,70.1459471998408,Total,1,Zuigelingensterfte
Eemsdelta,Women,No Migration Background,Total,Total,c00_infant_mortality,1405,0.99644128113879,70.6078790464375,Total,1,Zuigelingensterfte
Eemsdelta,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,1339,1.04555638536221,72.1403792382462,Total,1,Zuigelingensterfte
Dijk en Waard,Total,Total,Total,Total,c00_infant_mortality,7740,0.555555555555556,83.7489973878853,Total,1,Zuigelingensterfte
Dijk en Waard,Total,Total,Two Parents,Total,c00_infant_mortality,7321,0.519054773937987,85.9410290167753,Total,1,Zuigelingensterfte
Dijk en Waard,Total,No Migration Background,Total,Total,c00_infant_mortality,5810,0.550774526678141,87.3936087579955,Total,1,Zuigelingensterfte
Dijk en Waard,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,5575,0.520179372197309,88.9873718379187,Total,1,Zuigelingensterfte
Dijk en Waard,Total,With Migration Background,Total,Total,c00_infant_mortality,1930,0.569948186528497,72.7773952840821,Total,1,Zuigelingensterfte
Dijk en Waard,Men,Total,Total,Total,c00_infant_mortality,3892,0.513874614594039,84.1647258770554,Total,1,Zuigelingensterfte
Dijk en Waard,Men,Total,Two Parents,Total,c00_infant_mortality,3673,0.435611216988837,86.3585333336184,Total,1,Zuigelingensterfte
Dijk en Waard,Men,No Migration Background,Total,Total,c00_infant_mortality,2918,0.514050719671008,87.2496527095432,Total,1,Zuigelingensterfte
Dijk en Waard,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,2791,0.429953421712648,88.9472452578477,Total,1,Zuigelingensterfte
Dijk en Waard,Women,Total,Total,Total,c00_infant_mortality,3848,0.597713097713098,83.3285152465522,Total,1,Zuigelingensterfte
Dijk en Waard,Women,Total,Two Parents,Total,c00_infant_mortality,3648,0.603070175438596,85.5206635135504,Total,1,Zuigelingensterfte
Dijk en Waard,Women,No Migration Background,Total,Total,c00_infant_mortality,2892,0.587828492392808,87.5388590171185,Total,1,Zuigelingensterfte
Dijk en Waard,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,2784,0.610632183908046,89.0275993109713,Total,1,Zuigelingensterfte
Land van Cuijk,Total,Total,Total,Total,c00_infant_mortality,6656,0.510817307692308,85.196063703148,Total,1,Zuigelingensterfte
Land van Cuijk,Total,Total,Two Parents,Total,c00_infant_mortality,6361,0.503065555730231,86.9330809420271,Total,1,Zuigelingensterfte
Land van Cuijk,Total,No Migration Background,Total,Total,c00_infant_mortality,5517,0.561899583106761,88.7235318923285,Total,1,Zuigelingensterfte
Land van Cuijk,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,5356,0.560119492158327,89.6111436407175,Total,1,Zuigelingensterfte
Land van Cuijk,Men,Total,Total,Total,c00_infant_mortality,3470,0.461095100864553,85.3689995162824,Total,1,Zuigelingensterfte
Land van Cuijk,Men,Total,Two Parents,Total,c00_infant_mortality,3312,0.452898550724638,87.0195326103297,Total,1,Zuigelingensterfte
Land van Cuijk,Men,No Migration Background,Total,Total,c00_infant_mortality,2865,0.558464223385689,88.9790037899406,Total,1,Zuigelingensterfte
Land van Cuijk,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,2780,0.539568345323741,89.6958418979111,Total,1,Zuigelingensterfte
Land van Cuijk,Women,Total,Total,Total,c00_infant_mortality,3186,0.564971751412429,85.0077123938019,Total,1,Zuigelingensterfte
Land van Cuijk,Women,Total,Two Parents,Total,c00_infant_mortality,3049,0.55755985569039,86.8391721439234,Total,1,Zuigelingensterfte
Land van Cuijk,Women,No Migration Background,Total,Total,c00_infant_mortality,2652,0.565610859728507,88.4475413242068,Total,1,Zuigelingensterfte
Land van Cuijk,Women,No Migration Background,Two Parents,Total,c00_infant_mortality,2576,0.582298136645963,89.5197379128455,Total,1,Zuigelingensterfte
Maashorst,Total,Total,Total,Total,c00_infant_mortality,4784,0.752508361204013,87.0483837179485,Total,1,Zuigelingensterfte
Maashorst,Total,Total,Two Parents,Total,c00_infant_mortality,4605,0.738327904451683,88.6755004622007,Total,1,Zuigelingensterfte
Maashorst,Total,No Migration Background,Total,Total,c00_infant_mortality,3840,0.677083333333333,92.1134960695034,Total,1,Zuigelingensterfte
Maashorst,Total,No Migration Background,Two Parents,Total,c00_infant_mortality,3751,0.666488936283658,93.102639895269,Total,1,Zuigelingensterfte
Maashorst,Total,With Migration Background,Total,Total,c00_infant_mortality,944,1.0593220338983,66.4445368641663,Total,1,Zuigelingensterfte
Maashorst,Men,Total,Total,Total,c00_infant_mortality,2418,0.86848635235732,87.3434223515053,Total,1,Zuigelingensterfte
Maashorst,Men,Total,Two Parents,Total,c00_infant_mortality,2328,0.859106529209622,88.903531603173,Total,1,Zuigelingensterfte
Maashorst,Men,No Migration Background,Total,Total,c00_infant_mortality,1947,0.821777092963534,92.0501143182384,Total,1,Zuigelingensterfte
Maashorst,Men,No Migration Background,Two Parents,Total,c00_infant_mortality,1898,0.790305584826133,93.1167883892665,Total,1,Zuigelingensterfte
Maashorst,Women,Total,Total,Total,c00_infant_mortality,2366,0.633981403212172,86.7468607188191,Total,1,Zuigelingensterfte
